Artist ID,"Artist",Certified Units,Gold,Platinum,Multi-Platinum,Diamond
9ac2274722cdc71421970b9a8fdae482,"BOB JAMES",0.5,1,0,0,0
3e314103897b8ab3795b66129cc0671a,"BOB JAMES & EARL KLUGH",0.5,1,0,0,0
17bc4c4b8fc4c8b326da8a7ff813ec96,"BOB RIVERS COMEDY CORP",0.5,1,0,0,0
c6dc7bbfce24efb236e7262658057543,"BOBBY 'BLUE' BLAND & B.B. KING",0.5,1,0,0,0
0d09cbcf88985bbec294c9aa228e6c6a,"BOBBY GENTRY",0.5,1,0,0,0
364351b92658d1c12a6c1b03f64f18d7,"BOBBY GENTRY & GLEN CAMPBELL",0.5,1,0,0,0
6cf24469f782a7c5402d9fc9e7e9244a,"BOBBY GOLDSBORO",0.5,1,0,0,0
b9adfcc7a6bde335b6964e210f11d3ab,"BOBBY SHMURDA",0.5,1,0,0,0
93cd15b1875a1cd1b34c2a9c0ec8a88d,"BOBBY VALENTINO",0.5,1,0,0,0
6cd8e73fa9540fe76f49cd91a8f95de0,"BODY COUNT",0.5,1,0,0,0
b5dd97ee8b1fafda9fae57e73fa6c04f,"BONHAM",0.5,1,0,0,0
0b81bad1f1180a192b297c24f98dd6d7,"BORNS",0.5,1,0,0,0
9c33763a2f11c1940696a3cc735a8080,"BOW WOW & OMARION",0.5,1,0,0,0
866faa35793a16472cfb9ad34f9195c0,"BOWLING FOR SOUP",0.5,1,0,0,0
99985b0a8969fc6b28bc19bc870b4858,"BOYS LIKE GIRLS",0.5,1,0,0,0
6b5477841ea65e059d4dc1b0b00801ae,"BRAND NEW",0.5,1,0,0,0
a0eaeb17b0bcc44699938ff5a511ab96,"BRANDI CARLILE",0.5,1,0,0,0
bb122fb6b0c43104ae035476606a44cc,"BREATHE",0.5,1,0,0,0
49ba8050c24f7cafc2b911b5957c585f,"BRIGHT EYES",0.5,1,0,0,0
a10428e202e76c6e178a86e4fbf9074f,"BRING ME THE HORIZON",0.5,1,0,0,0
e6d9e725f4e7ed1bf2fa6029dfd55e1d,"BRITNY FOX",0.5,1,0,0,0
0066190154ce2a7499708141ec0e6ad3,"BROTHERS OSBORNE",0.5,1,0,0,0
e3dc10efda7753c13105d12248364ffd,"BRUCE HORNSBY",0.5,1,0,0,0
2081769e79532f52e15c39ca7ec6365d,"BRUCE WILLIS",0.5,1,0,0,0
fb409457a3a9fb2688b3d463adc913b4,"BRYAN FERRY",0.5,1,0,0,0
fd78ec1f7d02cc4931ea10b7cadfc1bd,"BUBBA SPARXXX",0.5,1,0,0,0
a46fc911ba34f0ea6fb991e6f13119c8,"BUCK OWENS",0.5,1,0,0,0
dfd116ff35e98c166b8839fb71bd1336,"BUCKNER & GARCIA",0.5,1,0,0,0
1c5e0e3b678a04e9dba82789e154551f,"BUDDY GUY",0.5,1,0,0,0
bad62982e1413b6e1a3b3ca9e1409b71,"BUDDY JEWELL",0.5,1,0,0,0
36be0a5c01f145361a54f22d0f54674c,"BUJU BANTON",0.5,1,0,0,0
52ef661227fd6bf0bf3d58b1e1b9d20f,"BULLET FOR MY VALENTINE",0.5,1,0,0,0
43a09446b7a2875e24684d3cc3e01e57,"BULLETBOYS",0.5,1,0,0,0
e70b8245c37e11c8ad339e85ad5c8c27,"BUN B",0.5,1,0,0,0
aac6e83b896681e39797694599b9a58c,"BURL IVES",0.5,1,0,0,0
d09b7217e0ff939d1a8d684c0486ddbc,"BUTTHOLE SURFERS",0.5,1,0,0,0
6be2e602eed3d50dc829eb3bdb88a53b,"C.W. MC CALL",0.5,1,0,0,0
e5cdba968732ec1cf5df7e26f30ec459,"CALBOY",0.5,1,0,0,0
56e6bead91d5f2b9814f86d3621d4421,"CAM",0.5,1,0,0,0
d0c2471299560a8e769482f1bd133655,"CAM'RON PRESENTS THE DIPLOMATS",0.5,1,0,0,0
25affcce3c7c2b3a4531deb4a786cdd8,"CANDY DULFER",0.5,1,0,0,0
149a5b56240e65e9ba77f0373b41a1ca,"CANDYMAN",0.5,1,0,0,0
84faeadfda49df3b9108fc1b0eecabb4,"CANIBUS",0.5,1,0,0,0
5b91635d492f556c0c3cd5d01bf30c10,"CAPPADONNA",0.5,1,0,0,0
a1360ee616685801fe70f57acbea7b8a,"CARLOS SANTANA & JOHN MC LAUGHLIN",0.5,1,0,0,0
e5a5466acf8c7a032763656e4ec60d3a,"CASSIDY",0.5,1,0,0,0
5bc0c4115688d3aedf4b3196226601c6,"CE CE PENISTON",0.5,1,0,0,0
4948bc9f3bc0cb92c8a8acd35b803999,"CHAMBERS BROTHERS",0.5,1,0,0,0
9ff30e6cea9551145ac057716ab979f6,"CHANGE",0.5,1,0,0,0
cba9731cf3d75716177ffe000cf02036,"CHANTE MOORE",0.5,1,0,0,0
e3e5072152cf299f4239d909989da126,"CHARLIE WILSON",0.5,1,0,0,0
26587194cff9cdc02708700b0924c040,"CHAYANNE",0.5,1,0,0,0
19751865266c6e8a260a54ae7be10579,"CHELY WRIGHT",0.5,1,0,0,0
b7f29e2c55e26a146e7c0985dd71ab4f,"CHERISH",0.5,1,0,0,0
74d6cc2224978cd2c626bdbd6630b712,"CHERYL LYNN",0.5,1,0,0,0
1593e493168d5c93019347629d1a1bfe,"CHICKENFOOT",0.5,1,0,0,0
42e2ce0203252153d56cadc4ba600828,"CHICO DE BARGE",0.5,1,0,0,0
b1bdcca2aed4b4e180196cdf4c573130,"CHIEF KEEF",0.5,1,0,0,0
a8c4e532d1d4dd7a517ce5188a3b9d99,"CHRIS DE BURGH",0.5,1,0,0,0
f7139ff3edcbd8bffb88c7dcee8a7ce3,"CHRIS JANSON",0.5,1,0,0,0
6a3bafcd69f13b3fe571b8aa7bb03f59,"CHRIS REA",0.5,1,0,0,0
7ba3d81762274463f8b4d9ca711e90fc,"CHUCK BERRY",0.5,1,0,0,0
f6aacdfecf9fb5acb324474f718d4d7a,"CHUCK BROWN / SOUL SEARCHERS",0.5,1,0,0,0
84cf03cdfe68fc47a4f38c11cf3dfd63,"CITIZEN COPE",0.5,1,0,0,0
8bf88206ef1f53ba138c03b0c4aa068a,"CITY HIGH",0.5,1,0,0,0
a11db6c18555ca33fb4f073667b470ce,"CLAUDINE LONGET",0.5,1,0,0,0
0db846dfadcb920a5b7554e0134b3c7b,"CLEDUS T. JUDD",0.5,1,0,0,0
671545ce0156fc7bfe85c398f4afe01e,"CLIPSE",0.5,1,0,0,0
e16e76a6deac2de2aaca87cc8ac125d0,"COAL CHAMBER",0.5,1,0,0,0
a261216cf87dcb27d37d1d1d87c9a442,"COLT FORD",0.5,1,0,0,0
3541a7a4e056c431c65ec8ea807dbea0,"CONAN GRAY",0.5,1,0,0,0
753c336c4038eeb7f2dcc33074059668,"CONCRETE BLONDE",0.5,1,0,0,0
826bce01fd22f4bf56b5e5192c583553,"CONNIE FRANCIS",0.5,1,0,0,0
f2c8db2cc43d5a2e24df5f2e9bb34616,"CRACKER",0.5,1,0,0,0
578e9ce683f213b9109201fe985ea98f,"CRAIG MACK",0.5,1,0,0,0
d1c4701266c23bdf2e4fa9d601802486,"CROWDER",0.5,1,0,0,0
825498167be49000e2905d1c7a8af92a,"CRUCIAL CONFLICT",0.5,1,0,0,0
9a22a247b28a61a237ba282539f001ea,"CRYSTAL LEWIS",0.5,1,0,0,0
9e742cdcee6e4b24bf0ccc6bb414f284,"CRYSTAL WATERS",0.5,1,0,0,0
f29066691494c96f6b57bd293a41ea71,"CUTTING CREW",0.5,1,0,0,0
8bcc9bfdfed6f349aa9e0a8dac3b9b20,"CYNDI THOMSON",0.5,1,0,0,0
94d7932fb54ccc05c8e3a88837503c8a,"D.R.A.M.",0.5,1,0,0,0
db5d33bb6814f39c2c8bf01ed5bbc26c,"D.R.S.",0.5,1,0,0,0
f6810420e35b9128c51f6e7d70118d1c,"D4L",0.5,1,0,0,0
1735ffd98d02f66e694cc3da6aea02f7,"DA LENCH MOB",0.5,1,0,0,0
02ca0bfe283cede47e6e0dcd360c8747,"DALLAS HOLM & PRAISE",0.5,1,0,0,0
1bfca3ad60327e10b972d69b8a9f8010,"DAMIAN MARLEY",0.5,1,0,0,0
f39b5424bad3bc574e50ff7477b71d76,"DAMIEN RICE",0.5,1,0,0,0
88492382817c6920bd48146dc63eae26,"DAN HILL",0.5,1,0,0,0
a9efbfed8a5001676bbd2c198117ab54,"DANA DANE",0.5,1,0,0,0
3e0a55dcfe55ed0881fcc2b38c9505bd,"DANGEROUS TOYS",0.5,1,0,0,0
f641f65ceb15eb03aa613e3e2fa07d3f,"DANIEL BEDINGFIELD",0.5,1,0,0,0
fd693c93b60841741c90138cbbb8fd2e,"DANIEL CAESAR",0.5,1,0,0,0
7898a9de79583adaebd81c4e534864d2,"DANIEL POWTER",0.5,1,0,0,0
eab99557878c1a206154dae4a66b2899,"DANZIG",0.5,1,0,0,0
4b50d7ef7f1db13304d6ddb2c9ce0eab,"DARRYL WORLEY",0.5,1,0,0,0
8b4dee6ddbd4781292e377d1e9a46365,"DAVE WILLIAMSON  BIG BAND",0.5,1,0,0,0
1315389971511760b22533e49ac297ff,"DAVID & DAVID",0.5,1,0,0,0
e1104d6b6b01bee3dd605789ea3e0f38,"DAVID ARCHULETA",0.5,1,0,0,0
4cd230ab24ce4a8cc4516b1350f8e25c,"DAVID CASSIDY",0.5,1,0,0,0
ab3051b85fc5b6649393e17683a0530c,"DAVID CROSBY",0.5,1,0,0,0
b5d8a530179b36152888cda893440dda,"DAVID LANZ",0.5,1,0,0,0
797ede026ac68fc9904450d15853865e,"DAVID R. MARACLE",0.5,1,0,0,0
defc32beb4af9923b3bbd43187a54470,"DAVID ROSE & HIS ORCHESTRA",0.5,1,0,0,0
1063a9c6e877ddd7edf946772ff68828,"DAWN",0.5,1,0,0,0
758bd1d93a4d23a4172de672a97a7941,"DAYA",0.5,1,0,0,0
cc614d1641e4db171ee7d477eae1fc80,"DAZZ BAND",0.5,1,0,0,0
4ba89ed5d784c33c5aa6e1d9560ada63,"DEAD KENNEDYS",0.5,1,0,0,0
3c9e13f22e83f1cac57b606568d5e167,"DEAD OR ALIVE",0.5,1,0,0,0
a59ace7661b13715bb529847b62f6fe7,"DEADMAU5",0.5,1,0,0,0
df113cd937d52b4a0fb9c4fd5aaed466,"DEAN LEWIS",0.5,1,0,0,0
995ce5e52b4600093049c75b14eb19d3,"DEBBIE HARRY",0.5,1,0,0,0
74b8699bdeffee10d9844cd85f8d7256,"DEEE-LITE",0.5,1,0,0,0
21079162733a8889fec6c3439a1aa529,"DEEP BLUE SOMETHING",0.5,1,0,0,0
a4078c3ed0b52de9d6bae72dd0e993a7,"DEEP FOREST",0.5,1,0,0,0
0f7360d7d239c36bc828980b0836350d,"DEF SQUAD",0.5,1,0,0,0
70dcf3aa975bd1b2f75ff087f6bee83a,"DELIRIOUS?",0.5,1,0,0,0
dccdaeae9d83ae8029e1263b4bb1319c,"DEM FRANCHIZE BOYZ",0.5,1,0,0,0
2d52010b4351c42155e716e2551ba52c,"DENIS LEARY",0.5,1,0,0,0
eb533dee746328faa6a90cd1b0010cb5,"DIANA KING",0.5,1,0,0,0
eae8b593260c4fef303a20d0c5516a11,"DIANA ROSS & LIONEL RICHIE",0.5,1,0,0,0
1dd9e13415eeada4461fc56b0c1d6829,"DIANA ROSS & THE SUPREMES",0.5,1,0,0,0
3aa97dbbce6c28c1e9988461aa1147e3,"DIDDY",0.5,1,0,0,0
a09183f86eefaa41f324f288fe7ca35b,"DIGABLE PLANETS",0.5,1,0,0,0
c662655543189013e5461bb5ae3f6d91,"DINO",0.5,1,0,0,0
c1617a74dfd282693aec25fbf55313ff,"DIPLO",0.5,1,0,0,0
c07eca7c30f0aef9f516ad745e4d1608,"DIRTY VEGAS",0.5,1,0,0,0
73006aa5fa6c700b2fafb0536cb061b5,"DISHWALLA",0.5,1,0,0,0
a5c4a6f17bcc690e4a17a2d86fcef77c,"DIVINYLS",0.5,1,0,0,0
acd48c2a43b6c617b615b15da632f8f9,"DJ MAGIC MIKE & MC MADNESS",0.5,1,0,0,0
86548c008d7b195688326b16992f58ce,"DNCE",0.5,1,0,0,0
ab67534d7a3429ab00e3f3a9ce33b205,"DOJA CAT",0.5,1,0,0,0
8a94cc372ff3d38e2cb94c8838591da2,"DOLLY PARTON WITH TAMMY WYNETTE & LORETTA LYNN",0.5,1,0,0,0
846fbab0cd70e48ba7712af0008e9c5f,"DOMINO",0.5,1,0,0,0
c37f28a40185005b64ac98a5f6e50cc8,"DON HO",0.5,1,0,0,0
b48b3e8771000ffd06bd3d6e517c1375,"DON JOHNSON",0.5,1,0,0,0
d546decb9faebadb09ada77f023073b5,"DON MOEN",0.5,1,0,0,0
091d47cf50e2b18a47c4847687385f0a,"DON TOLIVER",0.5,1,0,0,0
6eee9f9e9d15a8faabc762bb943ec5ec,"DONNA FARGO",0.5,1,0,0,0
b685479a09055bedd68f1a92e55bbfca,"DONNY HATHAWAY",0.5,1,0,0,0
f47668f9ef9a4e6bae3e65ea7316ecf5,"DORIS DAY",0.5,1,0,0,0
0a10df6e7e0371ac9d1be82395e89446,"DOUG SUPERNAW",0.5,1,0,0,0
0135582ee0711fb52edc7086fc8f3e57,"DR. BUZZARD'S ... SAVANNAH BAND",0.5,1,0,0,0
a283424afea6bfd83dd0c09ca818122c,"DR. HOOK",0.5,1,0,0,0
4246b24129a3a3595153856b696ea684,"DR. MARK BESHARA",0.5,1,0,0,0
669123b69f5999ad2c03b98e9df3bf4d,"DRAG-ON",0.5,1,0,0,0
e4a2c6120f53d68c1b3e9601743b788f,"DRAGONFORCE",0.5,1,0,0,0
5c4dc98b2b82f1b2cd047be0204e6a59,"DRAMA",0.5,1,0,0,0
3339574184f8d965f375bf69314595a6,"DRAMATICS",0.5,1,0,0,0
95dac262b20aa8f95b17e51ea4957e6a,"DREAM STREET",0.5,1,0,0,0
11df8a3234728c43a4585cbfd99b2f22,"DREAM THEATER",0.5,1,0,0,0
e876a80b53de4fc246397ec8c93a7d6e,"DRIVIN' N CRYIN'",0.5,1,0,0,0
95c21794eeec40e6230159e2bcee3ff5,"DROPKICK MURPHYS",0.5,1,0,0,0
6498fb66fc525bf9c33fa89a7e7e5c19,"DUANE ALLMAN",0.5,1,0,0,0
80d92076936ba96bd085f4967611d62a,"DUFFY",0.5,1,0,0,0
63a762043e83f0b54046e61cf6308023,"DUICE",0.5,1,0,0,0
0bbff5986347ecd96fe22a217a23966d,"DUNCAN SHEIK",0.5,1,0,0,0
d39ef2932b8cb4b7b36a0e8713d6c671,"DYLAN SCOTT",0.5,1,0,0,0
315a28a787cd66d4f6ef23f583baab5a,"EAMON",0.5,1,0,0,0
b26c7c00fe86f8a81abc70e39a2988f7,"EARL GRANT",0.5,1,0,0,0
75ba72b4d7733488b182dcc13f0000bf,"EARL THOMAS CONLEY",0.5,1,0,0,0
3bc9f1e8e2ca5c7178522ce4c3850f29,"EAST COAST FAMILY",0.5,1,0,0,0
43e99a077f9681d27c9078570089e4d8,"ECHOSMITH",0.5,1,0,0,0
0fdc089046a325e88b80197ac84a7544,"EDDY GRANT",0.5,1,0,0,0
1fda131ee4a1a28172644f4fcd9ed013,"EDEN'S CRUSH",0.5,1,0,0,0
ab6673e51afa805a6b0b6631d05f48e6,"EDWARD SHARPE & THE MAGNETIC ZEROS",0.5,1,0,0,0
5324d50dcce7eaea38d0a46f3b0d10ef,"EL DEBARGE",0.5,1,0,0,0
0514198a72743a33c24588fb3ddd44fa,"ELASTICA",0.5,1,0,0,0
0be34d7479df6f53ae8b8e3cd00a3a50,"ELEVATION WORSHIP",0.5,1,0,0,0
ed95cd131bfd6e3a0a9bddef0a0b46c2,"ELLA FITZGERALD",0.5,1,0,0,0
5764343036cb9345bc0c9470464aeb64,"ELLE KING",0.5,1,0,0,0
1e59ab3ef1d5096c8c48224b2807e621,"ELLIOTT YAMIN",0.5,1,0,0,0
3b644e9b06ee88400cd9aef79c2934cb,"ELTON JOHN & TIM RICE",0.5,1,0,0,0
9b6082cf90490e7141f379461ed43f39,"EMELI SANDE",0.5,1,0,0,0
084cd43cacd29ad777abb93bab845087,"EMPIRE CAST",0.5,1,0,0,0
7a15adf3341071cc2a6cc66de6f1330d,"EMPIRE OF THE SUN",0.5,1,0,0,0
9d77f51e305ed1764630b78df11baeae,"ENGLAND DAN & JOHN FORD COLEY",0.5,1,0,0,0
ed4633bc52ccb52d89ad6f7f6e2ba7a7,"ENOCH LIGHT",0.5,1,0,0,0
2080b1bc8eb8d6fe27501c302a6154d9,"ERIC BENET",0.5,1,0,0,0
a5023cbb09a75e0b101336313c145dd4,"ERIC CARMEN",0.5,1,0,0,0
411eddf8b4629d616ebbc98e2477a7c8,"ESCAPE CLUB",0.5,1,0,0,0
4260a9242a5c6b92ddabd3724c56d380,"ETTA JAMES",0.5,1,0,0,0
bd8e550bb7a93aaa8adfc2d8f5b070b8,"EVELYN KING",0.5,1,0,0,0
cd91d3f64adff5e893eb0b529fc5fe99,"EVERYTHING BUT THE GIRL",0.5,1,0,0,0
499d42dad523d778e293fe8ba3f41502,"EVIE",0.5,1,0,0,0
711da72ea5a4d7de6ad7017eca881101,"F.L.Y. (FAST LIFE YUNGSTAZ)",0.5,1,0,0,0
14527a98bd1e80550fe48391c5c32d13,"FACES",0.5,1,0,0,0
47ce7fb4e52208db5652b5fcebe02262,"FALCO",0.5,1,0,0,0
b4a9562747854d48124900a782b72666,"FALLING IN REVERSE",0.5,1,0,0,0
191334f204e100626c8618e9b2791409,"FAMOUS DEX",0.5,1,0,0,0
b50f590036b59de4dd543b08fdbbea4c,"FASTER PUSSYCAT",0.5,1,0,0,0
a33bc9f0cc2c63432396a2ac6e3d5799,"FATBACK BAND",0.5,1,0,0,0
148433e49299f8e2b9772925f9fb2262,"FEAR FACTORY",0.5,1,0,0,0
75e970b599805f7a67c7b280d57da587,"FEIST",0.5,1,0,0,0
d8c1f298d8fa3d800f192dac198917a3,"FERRANTE & TEICHER",0.5,1,0,0,0
1ca2ee6215c52fe38769535c9fd82b42,"FIEND",0.5,1,0,0,0
88682be32e17b194feb92262e1afdc1e,"FITZ AND THE TANTRUMS",0.5,1,0,0,0
b854cf04c19da38e3285321656531859,"FLEET FOXES",0.5,1,0,0,0
01eb40d142a388b7d44b486f00decd2c,"FLESH & BONE",0.5,1,0,0,0
4f8b0f65d202c6a92d132f1e3683a957,"FLIP WILSON",0.5,1,0,0,0
5d6dbbe365efee9f47dc4d1f0a3e074d,"FLIPMODE SQUAD",0.5,1,0,0,0
ee4c1ca9ad2022c13b74e154e9ce47cd,"FLOETRY",0.5,1,0,0,0
b3f7505cba035dd9f66384cd2ae74d25,"FLOGGING MOLLY",0.5,1,0,0,0
65f942714330b0c08a364ecac53a74b6,"FLUME",0.5,1,0,0,0
840a15ac6f9ab359ffb9f965e013d3d4,"FOR KING & COUNTRY",0.5,1,0,0,0
280e20de62fdc04f09a41af5961b8015,"FOR KING & COUNTRY",0.5,1,0,0,0
c3efb729196b315c8b667f4792434bfd,"FRANCESCA BATTISTELLI",0.5,1,0,0,0
5bc9eae1dc3ee4e28daf794757ed8cea,"FRANK FONTAINE",0.5,1,0,0,0
c63103011494ab25f288e67d6a2ad110,"FRANK MILLS",0.5,1,0,0,0
245b715df83eb317dac5abd194b36d00,"FRANK ZAPPA",0.5,1,0,0,0
b2a022fc6bdc8cdff2317e76aa3833ea,"FRANKIE GOES TO HOLLYWOOD",0.5,1,0,0,0
3219b092989fbd074c50e85aa44ea7c3,"FRANKIE VALLI & THE FOUR SEASONS",0.5,1,0,0,0
b32ad1e04050a62c72ae3c015db34b92,"FREDDIE HART",0.5,1,0,0,0
0d21e4c95c56b61d46d9f1995dbb4955,"FREDDY FENDER",0.5,1,0,0,0
b6f19655a14b3096e9bed2f208c3204e,"FU-SCHNICKENS",0.5,1,0,0,0
8f08e2f0bc41f6f15208cdfa276b7eb0,"FUNKMASTER FLEX & BIG KAP",0.5,1,0,0,0
423e21c84e8baa591af26144792b5bf3,"G HERBO",0.5,1,0,0,0
ce3f0c77f173b01e6abef7b4746e3411,"G. LOVE AND SPECIAL SAUCE",0.5,1,0,0,0
a00d8f28d6c49a4f4f973b88f4845ea2,"GABBY BARRETT",0.5,1,0,0,0
d89ea155d08a533e1c7af983ae56e6a0,"GARY LEWIS",0.5,1,0,0,0
e1733085c215aad8b4306cc53054f8ce,"GARY MOORE",0.5,1,0,0,0
22aed5b6daea74d38c7210d96a25a325,"GARY MORRIS",0.5,1,0,0,0
cb62304083f6306eaa58ed6d0225f51e,"GATO BARBIERI",0.5,1,0,0,0
8fa454d57a1ddbe2c1f14442d110c42a,"GEORGE BENSON & EARL KLUGH",0.5,1,0,0,0
355a39f223c4bb1327aef72f6ff8ec05,"GEORGE DUKE",0.5,1,0,0,0
19ccb3f6fb554faf7596b89635826a87,"GEORGE EZRA",0.5,1,0,0,0
3378428d6fedd1cc886d2a4783dbab31,"GEORGE HARRISON & FRIENDS",0.5,1,0,0,0
90e1ba292c09058c0c08e452533f247e,"GEORGE JONES & TAMMY WYNETTE",0.5,1,0,0,0
6a408e2aa59b3b7f694707b246e652cc,"GERALD LEVERT & EDDIE LEVERT, SR.",0.5,1,0,0,0
d58dbd210e23d4e8a5ba422d0d7475a4,"GERARDO",0.5,1,0,0,0
55ab473ad196714939fa8c4733e71f6c,"GERI HALLIWELL",0.5,1,0,0,0
1ad075547693e0594f94ae97f9444259,"GIORGIO MARAUDER",0.5,1,0,0,0
1c0db330c5c53b52ffe0237825e991b2,"GIVEON",0.5,1,0,0,0
08b3371bf81c26dfafce7eef44ab518f,"GLADYS KNIGHT",0.5,1,0,0,0
4f521981b07a24a160fab8a94b18c889,"GLASS TIGER",0.5,1,0,0,0
602b002fb718e4c05799273b6a29db3e,"GLEN HANSARD & MARKETA IRGLOVA",0.5,1,0,0,0
b332c1b143db08693ccc33bbae16526c,"GNASH",0.5,1,0,0,0
d6371445680e7f5fec0bd5cbef00cf75,"GOLDEN EARRING",0.5,1,0,0,0
bac13807711414b2f5d08e22640d4570,"GOLDLINK",0.5,1,0,0,0
b464a51e4b31b4b4eb9df6587e04a929,"GRAHAM CENTRAL STATION",0.5,1,0,0,0
d2da365251ff293aaa69099bab7732ac,"GRAHAM NASH",0.5,1,0,0,0
460696b5b32bbc8c5de0505e8ca6a256,"GREEN JELLY",0.5,1,0,0,0
2c1374fd998f9f0c408240589dc7efc6,"GREGG ALLMAN",0.5,1,0,0,0
c03ce70661fed9745853a2f358edd2ca,"GREGG BAND ALLMAN",0.5,1,0,0,0
8fc3ceb53d2185f312396c06e1a449a1,"GREGORY ABBOTT",0.5,1,0,0,0
45ed35627a91f0aa0b7ce36b39636caa,"GRETA VAN FLEET",0.5,1,0,0,0
3753d2af524be45df63994e6dd11f9ae,"GROOVE THEORY",0.5,1,0,0,0
5dbf815a49e6f0bd1d935da84fd22a35,"GROUPLOVE",0.5,1,0,0,0
f7f4dab166f5f3deff3ebf747ffdf4e8,"GRUPO LIMITE",0.5,1,0,0,0
7d5867786a8c4321e09b3d87b3887aec,"GRUPO MOJADO",0.5,1,0,0,0
5eea2b3fe0f9a1ff4b8b73a0848b2e0b,"GTR",0.5,1,0,0,0
6aec12e793d8ae78d18b9d0031fc0c95,"GYM CLASS HEROES",0.5,1,0,0,0
fe6a040ca8718c151a22fa5c097d276b,"H.I.M.",0.5,1,0,0,0
edbd4ec1769451b194f20ab87fbde4db,"HAL KETCHUM",0.5,1,0,0,0
ccbe6225290f2f8400795143582fec14,"HARRY SIMEONE",0.5,1,0,0,0
fb2676047a8b6cc134290b3882ed7b7f,"HARVEY DANGER",0.5,1,0,0,0
10d65710b6c7ea6c3c9e6ca2abc9180b,"HEAD EAST",0.5,1,0,0,0
1bb9249c0e3be6286dcb34d97e90b95f,"HEAVY D",0.5,1,0,0,0
a2041ab14df9c7ebfb5695614ff73b10,"HELLYEAH",0.5,1,0,0,0
85836aa7ead3109fccb4db213e5e96e7,"HELMET",0.5,1,0,0,0
27705ce34e5cf9513e0e29bb4347938d,"HIGHWAY 101",0.5,1,0,0,0
4dddb62ec1234a8aa197650abd59bbf6,"HILLSONG UNITED",0.5,1,0,0,0
4834e7787d727bf9ad5aa519d855f16a,"HOLIDAY SPIRITS",0.5,1,0,0,0
9242f25012b2b7e0adaf695c6d5d9695,"HOLLY DUNN",0.5,1,0,0,0
ed2d23fbd88b3ee566899fca5ed5e5e3,"HOUSTON",0.5,1,0,0,0
abf3da41fe5665058fecc9cf47991485,"HOWIE DAY",0.5,1,0,0,0
70cf6c89f12c10a30c99860c0685dc84,"HUGO MONTENEGRO",0.5,1,0,0,0
c0262e1816b9714cdaa80be787257ed2,"HUMAN LEAGUE",0.5,1,0,0,0
96fe476187bd859c938d4715faae3135,"IBRAHIM FERRER",0.5,1,0,0,0
6ab2e539e70a31b348aa107d980cef59,"IDEAL",0.5,1,0,0,0
32e2b948b070588ed84bae437c1b5c8a,"IDINA MENZEL",0.5,1,0,0,0
6ac701c3e6d4bea3a1b6e1bd325170d6,"IKE AND TINA TURNER",0.5,1,0,0,0
f9e7bb38f9b50552d3fdb2b65404bc00,"IMOGEN HEAP",0.5,1,0,0,0
408a233a580099559052c3a8f9072862,"IN THIS MOMENT",0.5,1,0,0,0
406e5ec579c389cb74de8e46d67585f0,"INFORMATION SOCIETY",0.5,1,0,0,0
82e4ac3b78080b2c48820c84ca79560b,"INSTANT FUNK",0.5,1,0,0,0
cb4731b8b880f0a9280da9220caa7ef5,"INTERNET MONEY",0.5,1,0,0,0
4b6c06866c82d76f082eb9b3cb226f82,"INTRO",0.5,1,0,0,0
64f57bb5aae367985b0f836351f80016,"IT'S A BEAUTIFUL DAY",0.5,1,0,0,0
29b9e13fee70a85cd2bfd2d9b5eafb05,"J-KWON",0.5,1,0,0,0
e4146789950827954de64c72b42899fa,"J. HOLIDAY",0.5,1,0,0,0
a76e4956b918fa23d320b4d28d6f03fa,"J. MACDONALD & NELSON EDDY",0.5,1,0,0,0
905e991383b1965e64f587b67144c962,"J.J. FAD",0.5,1,0,0,0
754835f60b516a300d2e164e37f6147a,"JACK HARLOW",0.5,1,0,0,0
6e252fdd4101f026dde8730517d25fcd,"JACK WHITE",0.5,1,0,0,0
dc949226f4ca85bedc756a3ebb07f93f,"JACQUEES",0.5,1,0,0,0
32501d6b460507b41ce58d7f28953191,"JAMES",0.5,1,0,0,0
80006b618781b905f5091ab83d67c8ce,"JAMES TAYLOR & CAROLE KING",0.5,1,0,0,0
86adb6093309a0f71b015137c70af043,"JAMIE O'NEAL",0.5,1,0,0,0
7b60a8e477f17dbb700358d14eecbaa8,"JANN ARDEN",0.5,1,0,0,0
4b148421b6386974f3dffbd834fda3e4,"JAZMINE SULLIVAN",0.5,1,0,0,0
a2a35a4c6853afe692c9c55a7b8549e8,"JEAN P. RAMPAL & CLAUDE BOLLING",0.5,1,0,0,0
fb897ea10d33faae3c9dfd4144c632fb,"JEANNIE C. RILEY",0.5,1,0,0,0
0eee13a069113b525a4698e2cf486768,"JENNIFER KNAPP",0.5,1,0,0,0
d30419b4b9dff1595567b99446b5fc5c,"JERRY JEFF WALKER",0.5,1,0,0,0
5bf1bfa38eaf3d597e3df0b25e46e514,"JESS GLYNNE",0.5,1,0,0,0
30fab12757db885638d90bbbec369f82,"JESSE JOHNSON'S REVUE",0.5,1,0,0,0
bdf35405c886ebefbfac47deb2bb9186,"JESSE POWELL",0.5,1,0,0,0
19b7e0061eadc8345ecab7d0d7728b42,"JESSICA ANDREWS",0.5,1,0,0,0
0f738951c92b3f0002a764fb5aee6837,"JIMI HENDRIX & OTIS REDDING",0.5,1,0,0,0
06e460bade4cda64be24d5bb2f7a1270,"JIMMY PAGE",0.5,1,0,0,0
